date,medium,source,party,cmp_code,text_appeal,issue,direction_appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Iets doen tegen goedkope flexconstructies: hebben wij voorstellen voor,Social Security,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Zorgen dat mensen weer zekerheid hebben in hun werk,Social Security,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Zorgen dat mensen gelukkiger zijn op hun werk  dat is wat PVDA wil doen,Social Security,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,U doet nu net alsof flexibiliteit op de arbeidsmarkt deze regeringsperiode is ontstaan,Social Security,Negative Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Wij investeren heel veel in onderwijs in onze voorstellen  cda doet dat niet,Education,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Wij investeren heel veel in onderwijs in onze voorstellen  cda doet dat niet,Education,Negative Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Wij willen het eigen risico afschaffen,Health Care,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Juist omdat het beter gaat dan een paar jaar geleden  kunnen we weer investeren,"Taxes, Budget & Economy",Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Wij kiezen ervoor om inkomenverschillen kleiner te maken  bij het cda worden ze groter,"Taxes, Budget & Economy",Negative Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Wij kiezen ervoor om inkomenverschillen kleiner te maken  bij het cda worden ze groter,"Taxes, Budget & Economy",Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Wie kiezen voor betere arbeidsvoorwaarden voor mensen in de zorg,Social Security,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Het CDA koos ervoor om de mensen in de zorg op de 0-lijn te zetten,Social Security,Negative Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Financiaal moet je soms moeilijke keuzes maken en dat hebben wij gedaan,"Taxes, Budget & Economy",Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,In de zorg zijn we een goede richting ingeslagen,Health Care,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Wij vinden dat we gemeente in staat moeten stellen om de mensen een fatsoenlijk contract te geven (zorg),Health Care,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Wij hebben in ons programma opgenomen dat we 300 miljoen extra voor wijkverpleegkundigen uit willen trekken,Health Care,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,PVV,22722,Niet alleen besloot het CDA om die verzorgingshuizen te sluiten,Health Care,Negative Appeal
2017-03-01,TV-shows,Pauw & Jinek,PVV,22722,Maar ze gingen ook de huishoudelijke hulp halveren,Health Care,Negative Appeal
2017-03-01,TV-shows,Pauw & Jinek,PVV,22722,Wij hebben heel veel moties ingediend altijd,Health Care,Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,SP,22220,Ik ben er gewoon heel duidelijk in: Onze ideologische verschillen met de vvd zijn zo groot dat wij niet met ze in een kabinet gaan zitten,Norms and Values,Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,SP,22220,Wij zeggen heel duidelijkL na de kaalslag moet er nu een inhaalslag komen,"Taxes, Budget & Economy",Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,VVD,22420,"SP is nu van ""doe de grenzen maar open en laat iedereen maar binnenkomen""",Immigration,Negative Appeal
2017-02-27,TV-shows,Pauw & Jinek,SP,22220,Wat wilders in zijn programma schreef toen hij er nog wel een had: driekwart van de huurwoningen verkopen!,Housing,Negative Appeal
2017-02-27,TV-shows,Pauw & Jinek,SP,22220,Als je PVV stemt wordt het huizenprobleem nog groter,Housing,Negative Appeal
2017-02-27,TV-shows,Pauw & Jinek,SP,22220,Mensen die om economische redenen op de PVV willen stemmen komen van de regen in de drup,"Taxes, Budget & Economy",Negative Appeal
2017-02-27,TV-shows,Pauw & Jinek,SP,22220,Wie heeft (financiele) zekerheid bij mensen weggeslagen? Dat was uw beleid (vvd),Social Security,Negative Appeal
2017-02-27,TV-shows,Pauw & Jinek,SP,22220,Dit (fnianciele onzekerheid) gaan wij de komende jaren oplossen  maar dan zonder de VVD,Social Security,Negative Appeal
2017-02-27,TV-shows,Pauw & Jinek,SP,22220,Dit (fnianciele onzekerheid) gaan wij de komende jaren oplossen  maar dan zonder de VVD,Social Security,Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,SP,22220,Ik zie niet waarom iemand van 70 nog achter de betonmolen staat,Social Security,Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,SP,22220,Wij zeggen: je moet met 65 met pensioen kunnen: om jongeren aan het werk te krijgen en ouderen te respecteren,Social Security,Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,VVD,22420,Roemer  je moet dan ook vertellen wie de klos zijn met de AOW regeleing en dat zijn de jongenre,Social Security,Negative Appeal
2017-02-27,TV-shows,Pauw & Jinek,SP,22220,Wij vertegenwoordingen de mensen die de afgelopen jaren hebben moeten knokken,"Taxes, Budget & Economy",Positive Appeal
2017-02-19,TV-shows,WNL op Zondag,PvdA,22320,Als er belastingen van boven de 800 euro verstopt worden in je programma dan mag dat ook gezegd worden,"Taxes, Budget & Economy",Negative Appeal
2017-02-19,TV-shows,WNL op Zondag,PvdA,22320,Dit is wel heel erg groen  maar niet echt sociaal,Environment & Climate,Negative Appeal
2017-02-19,TV-shows,WNL op Zondag,PvdA,22320,Als je de aarde wil redden prima  daar ben ik voor,Environment & Climate,Positive Appeal
2017-02-19,TV-shows,WNL op Zondag,PvdA,22320,Als je een prestigeproject maakt waar heel veel mensen de rekening voor betalen  dan mag dat gezegd worden,"Taxes, Budget & Economy",Negative Appeal
2017-02-19,TV-shows,WNL op Zondag,PvdA,22320,De VVD zegt in de goede tijd: laten we de uitkering verlagen  laten we de ouderen op 0 zetten laten we korten op de huurtoeslag,Social Security,Negative Appeal
2017-02-19,TV-shows,WNL op Zondag,PvdA,22320,De VVD zegt in de goede tijd: laten we de uitkering verlagen  laten we de ouderen op 0 zetten laten we korten op de huurtoeslag,Social Security,Negative Appeal
2017-02-19,TV-shows,WNL op Zondag,PvdA,22320,De VVD zegt in de goede tijd: laten we de uitkering verlagen  laten we de ouderen op 0 zetten laten we korten op de huurtoeslag,Social Security,Negative Appeal
2017-02-19,TV-shows,WNL op Zondag,PvdA,22320,Als je na 4 jaar mensen met de uitkeringen gaat pakken dan is dat toch een asociale keuze,Social Security,Negative Appeal
2017-02-19,TV-shows,WNL op Zondag,PvdA,22320,De VVD zegt nu het beter gaat willen we het geld weghalen bij de mensen die het moeilijk hebben en geven aan de mensen die het goed hebben,"Taxes, Budget & Economy",Negative Appeal
2017-02-19,TV-shows,WNL op Zondag,PvdA,22320,Wat ik wil voor de komende jaren is een linkser beleid,Norms and Values,Positive Appeal
2017-02-19,TV-shows,WNL op Zondag,PvdA,22320,Wij willen meer vaste contracten,Social Security,Positive Appeal
2017-02-19,TV-shows,WNL op Zondag,PvdA,22320,Wij hebben een begin gemaakt aan meer vaste contracten in NL,Social Security,Positive Appeal
2017-03-12,TV-shows,WNL op Zondag,VVD,22420,Wat ik nou belangrijk vind is dat we de ruimte hebben om de middenklasse te verlichten,"Taxes, Budget & Economy",Positive Appeal
2017-03-12,TV-shows,WNL op Zondag,VVD,22420,Juist voor de mensen die een heel normaal inkomen hebben in het land,"Taxes, Budget & Economy",Positive Appeal
2017-03-12,TV-shows,WNL op Zondag,VVD,22420,We gaan naar ee kwart miljoen banen terwijl de sp er 10.000 vernietigt,Labour Market,Negative Appeal
2017-03-12,TV-shows,WNL op Zondag,VVD,22420,We gaan naar ee kwart miljoen banen terwijl de sp er 10.000 vernietigt,Labour Market,Positive Appeal
2017-03-12,TV-shows,WNL op Zondag,VVD,22420,Je hebt leiderschap nodig dat verdeeelde partijen bijelkaar kan brengen:  en kijk nou eens op de bank wie dat gedaan heeft,Efficient Government,Positive Appeal
2017-03-09,TV-shows,Omroep Max,PvdA,22320,Wij hebben in ons verkiezingsprogramma veel geld uitgetrokken voor de ouderenzorg,Health Care,Positive Appeal
2017-03-09,TV-shows,Omroep Max,PvdA,22320,Wij willen al heel lang dat die ouderenzorg beter wordt,Health Care,Positive Appeal
2017-02-22,TV-shows,Omroep Max,GL,22110,Wij investeren 17 miljard in de ouderenzorg,Health Care,Positive Appeal
2017-03-06,TV-shows,Omroep Max,PVV,22722,Ik wil een fatsoenlijke oudereenzorg,Health Care,Positive Appeal
2017-03-06,TV-shows,Omroep Max,PVV,22722,Ik vind dat als het moet dat je de verzorgingshuizen in moet kunnen,Health Care,Positive Appeal
2017-03-06,TV-shows,Omroep Max,PVV,22722,De huishoudelijke hulp wordt voor veel mensen door het kabinet afgepakt,Health Care,Negative Appeal
2017-02-20,TV-shows,Omroep Max,VVD,22420,Als het aan ons ligt  dan wij willen die paar miljard vrijmaken voor de zorg,Health Care,Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,50PLUS,22953,Wij zijn voor een welvaartsvast pensioen,Social Security,Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,50PLUS,22953,Wij zijn voor een welvaartsvaste AOW-uitkering,Social Security,Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,50PLUS,22953,Als het aan 50 plus ligt is de wao uitkering in de toekomst waardevast,Social Security,Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,50PLUS,22953,En daar houden we ons ook 100% aan (wao),Social Security,Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,50PLUS,22953,Wat ons betreft gaan mensen die gepensioneerd zijn er dik op vooruit,Social Security,Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,50PLUS,22953,Ik ben zo overtuigd dat ik moet knokken voor ouderen,Social Security,Positive Appeal
2017-02-27,TV-shows,Pauw & Jinek,50PLUS,22953,Ouderen zijn door andere partijen het moeras in gedrukt,Social Security,Negative Appeal
2017-02-27,TV-shows,Pauw & Jinek,50PLUS,22953,Wij blijven vasthouden aan 65 moet weer 65 worden,Social Security,Positive Appeal
2017-02-28,TV-shows,Pauw & Jinek,D66,22330,Op economisch terrein heb ik Rutte de afgelopen jaren gesteudn,"Taxes, Budget & Economy",Positive Appeal
2017-02-28,TV-shows,Pauw & Jinek,D66,22330,"Als het gaat om er zijn voor iedereen, dan zet je mensen weg",Norms and Values,Negative Appeal
2017-02-28,TV-shows,Pauw & Jinek,D66,22330,Hij is er te weinig voor mensen met een migrantenachtergrond,Immigration,Negative Appeal
2017-02-28,TV-shows,Pauw & Jinek,D66,22330,Ik zeg al sinds dag 1: geef syriers taalles!,Immigration,Positive Appeal
2017-02-28,TV-shows,Pauw & Jinek,D66,22330,Ik zou willen dat jongeren wel hun opleiding af maken,Education,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,"Je kunt prima kilometers hek om nederland heenzetten, maar het is 2017",Immigration,Negative Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Groenlinks en Christen unie zeggen zet de grenze maar open,Immigration,Negative Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Wat doet CDA? Wij werken samen in Europees verband in de EVP fractie en spreken uit dat we iets moeten doen aan het vluchtelingenverdrag,Immigration,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Wat doet CDA? Wij werken samen in Europees verband in de EVP fractie en spreken uit dat we iets moeten doen aan het vluchtelingenverdrag,Immigration,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Het CDA zegt: we moeten het klimaatakkoord uitvoeren,Environment & Climate,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,PVV zegt 0 euro naar ontwikkelingshulp wij zeggen DAT KAN NIET,Foreign Aid,Negative Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Mijn wetsvoorstel maakt de verheerlijking van terrorisme strafbaar,Counter-Terrorism,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Wat er moet gebeuren - en cda heeft daar een rol in gespeeld - is dat er meer thuiszorg moet komen,Health Care,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Ik heb daar zelf ook veel wethouders op aangesproken (thuiszorg),Health Care,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Ik heb dat sinds ik in 2012 in de kamer zit al gezegd (thuiszorg),Health Care,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Ik heb daar op begrotingen ook geld voor vrijgemaakt (thuiszorg),Health Care,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Er moet meer geld naar de ouderenzorg en de CDA is een van de weinige partijen die dat doet,Health Care,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Zelfs fleur agema laat dat na op haar a4 (thuiszorg),Health Care,Negative Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Je beschuldigt me nogal ergens van dan moet je wel zorgen dat je de feiten juist hebt over zorg,Health Care,Negative Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Wij hebben in onze begroting elke keer geld ter beschikking gesteld voor de zorg,Health Care,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Ook in tijden dat het niet goed ging staken we geld in de zorg,Health Care,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,Mijn CDA-college heeft ervoor gezorgd dat als er geld geind wordt dat er wel rekening wordt gehouden met een bestaansniveau,Social Security,Positive Appeal
2017-03-01,TV-shows,Pauw & Jinek,CDA,22521,"Vaak worden mensen in de problemen ook snel gezien als fraude, wij hebben daar heel veel gesprekken over gehad met Asscher. Die daar niet meteen naar wou",Social Security,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,CDA,22521,Ik vind het een groot probeelm dat het MBK bijna geen personeel meer durft aan te nemene,Entrepreneurship,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,CDA,22521,Asscher is zelf vier jaar minister van de banen geweest en sinds die tijd zijn vaste banen nauwelijks gestegen,Labour Market,Negative Appeal
2017-03-02,TV-shows,Pauw & Jinek,CDA,22521,Ik vind het een van de grootste zorgen van de toekomst dat mensen de zekerheid van een vaste baan missen,Social Security,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,CDA,22521,"U was zelf vier jaar aan het roer, al die veranderingen in de zorg die kwamen van u",Health Care,Negative Appeal
2017-03-02,TV-shows,Pauw & Jinek,CDA,22521,Wij hebben gezegd het kan ook anders (in de zorg),Health Care,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,CDA,22521,Het CDA gaat investeren in de thuiszorg,Health Care,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,CDA,22521,Maar ook zorgen dat het zo terechtkomt dat het handen aan het bed is,Health Care,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,CDA,22521,Ik kies voor de ondersteuning om iemands leven dragelijk te maken,Health Care,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,CDA,22521,"Hoe diep het dal is, de taak is, zeg ik, om te laten zien dat er een toekomst is voor iedereen",Health Care,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,CDA,22521,Ik vind het te kwetsbaar om als overheid te zeggen: we kiezen voor levensbeeindiging,Health Care,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,SGP,22952,Ik zou beginnen met te zeggen goh dat is wel heel erg ingrijpend wat u hier zo 123 zegt,Health Care,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,SGP,22952,Ik zou zeker tegen die meneer zeggen: ik wil uw zorg absoluut serious nemene,Health Care,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,SGP,22952,Ik vind dat we daarover (levensbeeindiging) het gesprek moeten aangaan,Health Care,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,SGP,22952,Voor mij is het belangrijk om te zeggen: ik geloof dat uw leven kostbaar en waardevol is,Norms and Values,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,SGP,22952,Ik vind dat de overheid altijd aan de kant van het leven van de burger moet staan,Norms and Values,Positive Appeal
2017-03-08,TV-shows,Pauw & Jinek,PvdD,22951,Als wij een sollicitatieprocedure uitzetten is 60/70 procent vrouw,Norms and Values,Positive Appeal
2017-03-08,TV-shows,Pauw & Jinek,PvdD,22951,"Er is veel animo bij onze partij, wij hoeven helemaal geen beleid te voeren daarvoor",Norms and Values,Positive Appeal
2017-03-08,TV-shows,Pauw & Jinek,PvdD,22951,We gaan nog steeds achter de bio-industrie aan dat is het belangrijkste,Agriculture,Positive Appeal
2017-03-08,TV-shows,Pauw & Jinek,PvdD,22951,Wij willen als partij laten zien dat we opkomen voor kwetsbare groepen in de samenleving,Norms and Values,Positive Appeal
2017-03-10,TV-shows,Pauw & Jinek,CU,22526,We hebben het zo vaak over integratie,Immigration,Positive Appeal
2017-03-10,TV-shows,Pauw & Jinek,CU,22526,We hebben zo'n intensief maatschappelijk debat,Norms and Values,Positive Appeal
2017-03-13,TV-shows,Pauw & Jinek,D66,22330,Het was verdorie Zijlstra die zei dat er evenveel vluchtelingen als de stad utrecht zou komen,Immigration,Negative Appeal
2017-03-13,TV-shows,Pauw & Jinek,D66,22330,Buma gaat met de turkenrel nog een tandje eroverheen,Immigration,Negative Appeal
2017-03-13,TV-shows,Pauw & Jinek,D66,22330,SGP zegt wij blokkeren alles,Efficient Government,Negative Appeal
2017-03-13,TV-shows,Pauw & Jinek,D66,22330,Dat vind ik niet een serieuze manier om er mee om te gaan,Efficient Government,Negative Appeal
