"","appeal","issue","neg","par","opp","id_extr","new","medium","from","as_is","comp_is","date","poll","jor_int","as_is_perc"
"798","Het was verdorie Zijlstra die zei dat er evenveel vluchtelingen als de stad utrecht zou komen","imm",1,"d66",1,0.24,0,"ts","pauwjinek",2,-9,2017-03-13,43.52,1,"1.85"
"799","Buma gaat met de turkenrel nog een tandje eroverheen","imm",1,"d66",1,0.24,0,"ts","pauwjinek",2,-9,2017-03-13,43.52,1,"1.85"
"800","SGP zegt wij blokkeren alles","gov",1,"d66",1,0.24,0,"ts","pauwjinek",4,9,2017-03-13,43.52,1,"26.67"
"801","Dat vind ik niet een serieuze manier om er mee om te gaan","gov",1,"d66",1,0.24,0,"ts","pauwjinek",4,9,2017-03-13,43.52,1,"26.67"
"802","Ik zou voordat we stemmen liever eerst over de inhoud (van levensbeindiging) praten","health",0,"cda",1,1.77,0,"ts","pauwjinek",5,13,2017-03-13,47,1,"7.35"
"803","Ik ben het totaal oneens met dit wetsvoorstel (levensbeeindiging)","health",0,"cda",1,1.77,0,"ts","pauwjinek",5,13,2017-03-13,47,1,"7.35"
"804","U zegt er is geen draagvlak maar dat is ets heel anders (levensbeeindiging)","health",1,"cda",1,1.77,0,"ts","pauwjinek",5,13,2017-03-13,47,1,"7.35"
"805","Ik vind dat je over zorgvuldige themas zoals de dood zorgvuldig en lang moet praten","norm",0,"d66",1,0.24,0,"ts","pauwjinek",1,4,2017-03-13,43.52,1,"0.75"
"806","Ik vind dat je over zorgvuldige themas zoals de dood zorgvuldig en lang moet praten","norm",0,"d66",1,0.24,0,"ts","pauwjinek",1,4,2017-03-13,43.52,1,"0.75"
"807","Pia dijkstra is ermee bezig om dat voor mensen die boen de 75 zijn te organiseren (levensbeeindiging)","health",0,"d66",1,0.24,0,"ts","pauwjinek",5,9,2017-03-13,43.52,1,"7.35"
"808","Buma, wees ook een premier voor de mensen die dit willen(levensbeeindiging)","health",1,"d66",1,0.24,0,"ts","pauwjinek",5,9,2017-03-13,43.52,1,"7.35"
"809","Ik zeg: het risico is nu heel groot (levensbeeindiging)","health",0,"cda",1,1.77,0,"ts","pauwjinek",5,13,2017-03-13,47,1,"7.35"
"810","Tuurlijk wil ik dat de debat aangaan! (levensbeeindiging)","health",0,"cda",1,1.77,0,"ts","pauwjinek",5,13,2017-03-13,47,1,"7.35"
"811","Tuurlijk wil ik alexander pechtold overtuigen van het feit dat ik denk dat het niet verstandig is om naar een voltooid leven over te gaan","health",0,"cda",1,1.77,0,"ts","pauwjinek",5,13,2017-03-13,47,1,"7.35"
"812","Ik wil die discussie voeren (levensbeeindiging)","health",0,"cda",1,1.77,0,"ts","pauwjinek",5,13,2017-03-13,47,1,"7.35"
"813","Ik heb gezegd dat partijen dit debat niet moeten beginnen met een nee of een ja (levensbeeindiging)","health",0,"cda",1,1.77,0,"ts","pauwjinek",5,13,2017-03-13,47,1,"7.35"
"814","Ik heb gezegd dat ik tegen deze wetgeving ben in deze vorm (levensbeeindiging)","health",0,"cda",1,1.77,0,"ts","pauwjinek",5,13,2017-03-13,47,1,"7.35"
"815","Pechtold wil zelfs hard drugs decriminaliseren","crime",1,"cda",1,1.77,0,"ts","pauwjinek",5,12,2017-03-13,47,1,"11.63"
"816","Nee meneer buma, we vinden dat het niet in de handen moet komen van criminelen","crime",0,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-13,43.52,1,"2.33"
"817","Ik wil nu precies uitleggen waar het verschil zit (drugs)","crime",0,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-13,43.52,1,"2.33"
"818","d66 ziet grote maatschappelijke ontwikkelingen (drugs)","crime",0,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-13,43.52,1,"2.33"
"819","Wij zien een stijging van criminaliteit in het zuiden rond drugs","crime",0,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-13,43.52,1,"2.33"
"820","Waarom ik tegen die wet ben is omdat 80 procent van onze omzet via expoert is (drugs)","crime",0,"cda",1,1.77,0,"ts","pauwjinek",5,12,2017-03-13,47,1,"11.63"
"821","dat is niet waar! (drugs)","crime",1,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-13,43.52,1,"2.33"
"822","U wilt het in de handen van criminelen houden en ik wil dat niet!","crime",0,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-13,43.52,1,"2.33"
"823","U wilt het in de handen van criminelen houden en ik wil dat niet!","crime",1,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-13,43.52,1,"2.33"
"824","Bij het cda kom ik altijd bij de allochten","imm",1,"d66",1,0.24,0,"ts","pauwjinek",2,-9,2017-03-13,43.52,1,"1.85"
"825","Of zoals ik zelf liever zeg mensen met een migrantsnachterongd","imm",1,"d66",1,0.24,0,"ts","pauwjinek",2,-9,2017-03-13,43.52,1,"1.85"
"826","Waarom doet u niets aan klimaat aanpakken?","environ",1,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-13,43.52,1,"1.05"
"827","U houdt zich niet aan het parijs akkoord","environ",1,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-13,43.52,1,"1.05"
"828","Dat doen we wel (Parijsakkoord)","environ",0,"cda",1,1.77,0,"ts","pauwjinek",0,0,2017-03-13,47,1,"0"
"829","Hoe komt het dat u keer op keer europa wegzet als levertraan ipv de oplossing voor dit soort zaken?","eu",1,"d66",1,0.24,0,"ts","pauwjinek",24,3,2017-03-13,43.52,1,"34.78"
"830","Toen dacht ik van: raar. De afgelopen jaren hebben wij nou met het kabinet juist wat aan die veilgheid gedaan","crime",1,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-14,43.52,1,"2.33"
"831","Toen dacht ik van: raar. De afgelopen jaren hebben wij nou met het kabinet juist wat aan die veilgheid gedaan","crime",0,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-14,43.52,1,"2.33"
"832","Jesse wil de groene man zijn maar zit ondetussen te flirten met cda een vvd","environ",1,"pvdd",1,2.44,0,"ts","pauwjinek",49,62,2017-03-14,125.93,1,"51.04"
"833","Waarvan hij weet dat die de partijen zijn die niet groen zijn","environ",1,"pvdd",1,2.44,0,"ts","pauwjinek",49,62,2017-03-14,125.93,1,"51.04"
"834","Waarom heeft u van de lijst van onderwerpen niet voor het klimaat gekozen meneer klaver","environ",1,"pvdd",1,2.44,0,"ts","pauwjinek",49,62,2017-03-14,125.93,1,"51.04"
"835","De inkomensverschillen in Nederland die vind ik ook belangrijk","econ",0,"gl",1,2.63,0,"ts","pauwjinek",2,-3,2017-03-14,317.6,1,"4"
"836","Ik vind dat we het vaak genoeg over klimaat hebben gehad","environ",0,"sgp",1,2.7,0,"ts","pauwjinek",0,1,2017-03-14,16.05,1,"0"
"837","Bij ging het met Roemer over Europe en het eerste wat ik noemde was milieu","environ",0,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-14,43.52,1,"1.05"
"838","Mevrouw Thieme, u vindt het vervelend als sommige partijen niet zo ver gaan als u (klimaat)","environ",1,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-14,43.52,1,"1.05"
"839","Ik ben er trots op dat mijn partij, samen met gl en de cu de internationale afspraken haalt (klimaat)","environ",0,"d66",1,0.24,0,"ts","pauwjinek",1,2,2017-03-14,43.52,1,"1.05"
"840","Ik vraag me af waarom meneer klaver eerder samenwerkt met christelijke partijen en de vvd ipv de partijen die naast hem staan","norm",1,"pvdd",1,2.44,0,"ts","pauwjinek",3,11,2017-03-14,125.93,1,"2.26"
"841","Een stem op pvdd is de stem voor een groene coalitie","environ",0,"pvdd",1,2.44,0,"ts","pauwjinek",49,62,2017-03-14,125.93,1,"51.04"
"842","Omdat wij het groene anker zijn dat de andere partijen bij de les houdt","environ",0,"pvdd",1,2.44,0,"ts","pauwjinek",49,62,2017-03-14,125.93,1,"51.04"
"843","Met ons valt te praten over de manieren waarop we de klimaatdoelen halen","environ",0,"gl",1,2.63,0,"ts","pauwjinek",43,131,2017-03-14,317.6,1,"44.79"
"844","Hoe gaat hij met journalisten om (Wilders)","norm",1,"cu",1,0.23,0,"ts","pauwjinek",40,67,2017-03-14,17.04,1,"30.08"
"845","Wat heeft hij over ons parlement gezegd: het is een nepparlement","norm",1,"cu",1,0.23,0,"ts","pauwjinek",40,67,2017-03-14,17.04,1,"30.08"
"846","Ik ben vuurbang voor de aantasting van de rechtsstaat","norm",0,"cu",1,0.23,0,"ts","pauwjinek",40,67,2017-03-14,17.04,1,"30.08"
"847","Ik vind het soms net wat te makkelijk om te zeggen: het is maar een klein groepje waar het mis mee gaat","norm",0,"sgp",1,2.7,0,"ts","pauwjinek",41,-18,2017-03-14,16.05,1,"30.83"
"848","Ik vind dat we ook liberale moslims uit het Egypte van Mr segers moeten opvangen","norm",0,"sgp",1,2.7,0,"ts","pauwjinek",41,-18,2017-03-14,16.05,1,"30.83"
"849","Je bent kortzichtig als je denkt dat opvang in de regio vluchtelingen tegenhoudt","imm",1,"pvdd",1,2.44,0,"ts","pauwjinek",1,-2,2017-03-14,125.93,1,"0.93"
"850","SGP wil meer kinderbijslag en een eerlijker belastingstelsel voo de eenverdiener","social",0,"sgp",1,2.7,0,"fb","sgp",2,2,2017-03-14,16.05,0,"2.38"
"851","SGP wil meer kinderbijslag en een eerlijker belastingstelsel voo de eenverdiener","social",0,"sgp",1,2.7,0,"fb","sgp",2,2,2017-03-14,16.05,0,"2.38"
"852","De SGP staat voor het gezin","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-14,16.05,0,"30.83"
"853","Daarom maakt de SGP zich sterk voor het gezin","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-14,16.05,0,"30.83"
"854","Gelukkig heeft de SGP een stokje kunnen steken voor het afschaffen van gratis schoolboeken","edu",0,"sgp",1,2.7,0,"fb","sgp",20,-34,2017-03-14,16.05,0,"25.97"
"855","De kosten lopen omhoog, de SGP wil daarom meer kinderbijslag","social",0,"sgp",1,2.7,0,"fb","sgp",2,2,2017-03-14,16.05,0,"2.38"
"856","De SGP wil ook een eerlijker belastingstelsel, zodat het onrecht van eenverdieners wordt aangepakt","social",0,"sgp",1,2.7,0,"fb","sgp",2,2,2017-03-14,16.05,0,"2.38"
"857","De SGP staat voor het gezin","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-14,16.05,0,"30.83"
"858","Een van de uitgangspunten van de SGP is dat mensen elkaar helpen","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-13,16.05,0,"30.83"
"859","Ik heb enorm veel waardering voor alle mantelzorgers en vrijwilligers in nederland","health",0,"sgp",1,2.7,0,"fb","sgp",3,5,2017-03-13,16.05,0,"4.41"
"860","Ik vind ht geweledig als informele en professionele zorg elkaar aanvullen","health",0,"sgp",1,2.7,0,"fb","sgp",3,5,2017-03-13,16.05,0,"4.41"
"861","Mede dankzij SGP kunnen mensen kiezen voor zorg die aansluit bij hun levensbeschouwlijke wensen","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-13,16.05,0,"30.83"
"862","de SGP investeert in de zorg, zodat zorgorganisaties meer mensen kunnen aannemen","health",0,"sgp",1,2.7,0,"fb","sgp",3,5,2017-03-13,16.05,0,"4.41"
"863","we willen overbodige regels in de zorg schrappen","health",0,"sgp",1,2.7,0,"fb","sgp",3,5,2017-03-13,16.05,0,"4.41"
"864","De SGP Wil het eigen risico verlagen","health",0,"sgp",1,2.7,0,"fb","sgp",3,5,2017-03-13,16.05,0,"4.41"
"865","Binnen het basispakket willen we zoveel mogelijk zorg op maat aanbieden","health",0,"sgp",1,2.7,0,"fb","sgp",3,5,2017-03-13,16.05,0,"4.41"
"866","Ik vind dat we zuinig moeten zijn op onze zorg","health",0,"sgp",1,2.7,0,"fb","sgp",3,5,2017-03-13,16.05,0,"4.41"
"867","De SGP staat voor israel","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-11,16.05,0,"30.83"
"868","De SGP plaats graag een positief geluid tegenover negaitiviteit tov israel","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-11,16.05,0,"30.83"
"869","Dat hebben we gedaan door een ondernemersreis te organiseren","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-11,16.05,0,"30.83"
"870","dat hebben we ook vanavond gedaan door een veilig te organiseren","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-11,16.05,0,"30.83"
"871","We storten een mooi bedrag aan aleh","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-11,16.05,0,"30.83"
"872","Wij staan achter isrreal","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-11,16.05,0,"30.83"
"873","""Mag je bidden voor een overheid die dingen afschaft die je dierbaar zijn, die het afbreken van gehandicapt leven promoot en mensen die ‘klaar zijn’ met het leven de kans wil bieden hier een einde aan te maken?","norm",1,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-08,16.05,0,"30.83"
"874","""Mag je bidden voor een overheid die dingen afschaft die je dierbaar zijn, die het afbreken van gehandicapt leven promoot en mensen die ‘klaar zijn’ met het leven de kans wil bieden hier een einde aan te maken?","norm",1,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-08,16.05,0,"30.83"
"875","""Mag je bidden voor een overheid die dingen afschaft die je dierbaar zijn, die het afbreken van gehandicapt leven promoot en mensen die ‘klaar zijn’ met het leven de kans wil bieden hier een einde aan te maken?","norm",1,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-08,16.05,0,"30.83"
"876","De sgp roept al jaren dat er meer geld naar defensie moet","defence",0,"sgp",1,2.7,0,"fb","sgp",2,3,2017-03-07,16.05,0,"22.22"
"877","ik vind dat de regering stevige stappen moet zetten (op gebied van defensie)","defence",0,"sgp",1,2.7,0,"fb","sgp",2,3,2017-03-07,16.05,0,"22.22"
"878","De SGP wil dat defensie budget naar 2% van BBP gaat","defence",0,"sgp",1,2.7,0,"fb","sgp",2,3,2017-03-07,16.05,0,"22.22"
"879","Cybercriminialiteit is van groot belang","defence",0,"sgp",1,2.7,0,"fb","sgp",2,3,2017-03-07,16.05,0,"22.22"
"880","Privacymaatregeln mogen veiligheidsmaatregelen niet doorkruisen","crime",0,"sgp",1,2.7,0,"fb","sgp",4,6,2017-03-07,16.05,0,"9.3"
"881","bijvoorbeeld om te vechte nvoor meer geld voor defensie","defence",0,"sgp",1,2.7,0,"fb","sgp",2,3,2017-03-07,16.05,0,"22.22"
"882","De SGP trekt aan de bel. In het Westen is klokgelui het gangbare gebruik","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-06,16.05,0,"30.83"
"883","De SGP vindt de ismalisering van de straat een slechte zaak","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-06,16.05,0,"30.83"
"884","Daarom trekt de SGP aan de bel","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-06,16.05,0,"30.83"
"885","Stem voor het leven! Dat is het appèl dat de SGP op de kiezers doet.","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-06,16.05,0,"30.83"
"886","De SGP maakt zich sterk voor de bescherming van kwetsbaar leven. Leven dat broos is, breekbaar, niet voor vol wordt aangezien. Leven dat lijdt. En dus beschermd moet worden","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-06,16.05,0,"30.83"
"887","Ook gaat de SGP ervoor om Nederlanders veilig te kunnen laten leven in een onzekere tijd vol gevaren die ons dagelijks bedreigen.","crime",0,"sgp",1,2.7,0,"fb","sgp",4,6,2017-03-06,16.05,0,"9.3"
"888","Maar de overheid-van-tegenwoordig houdt zich angstvallig doof als we een beroep doen op het investeren in relaties","norm",1,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-06,16.05,0,"30.83"
"889","Ook geeft ze niet thuis als gevraagd wordt om de oneerlijk verdeelde belastingdruk op huishoudens te corrigeren","social",1,"sgp",1,2.7,0,"fb","sgp",2,2,2017-03-06,16.05,0,"2.38"
"890","Dat motiveert de SGP alleen maar om te blijven hameren op een eerlijke behandeling van eenverdienersgezinnen en de waarde van trouw","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-06,16.05,0,"30.83"
"891","Dat motiveert de SGP alleen maar om te blijven hameren op een eerlijke behandeling van eenverdienersgezinnen en de waarde van trouw","social",0,"sgp",1,2.7,0,"fb","sgp",2,2,2017-03-06,16.05,0,"2.38"
"892","Na jaren van afbraak van onze defensie is, vooral door de aanhoudende druk van de SGP, een begin gemaakt met het herstellen van schade","defence",0,"sgp",1,2.7,0,"fb","sgp",2,3,2017-03-06,16.05,0,"22.22"
"893","De grootste groep vervolgden zijn christenen, reden waarom de SGP juist ook voor hen op de bres staat en via allerlei mogelijke kanalen en middelen probeert iets voor hen te betekenen.","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-06,16.05,0,"30.83"
"894","De SGP staat zij aan zij met het Joodse volk en zal dat blijven doen.","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-06,16.05,0,"30.83"
"895","Zonder ondernemende mensen die risico’s durven nemen en de handen uit de mouwen steken, kan een samenleving niet floreren. Om die reden spant de SGP zich in voor mensen die door hard te werken in hun eigen bedrijf of onderneming, geld in het laatje brengen.","entrep",0,"sgp",1,2.7,0,"fb","sgp",1,1,2017-03-06,16.05,0,"3.03"
"896","Over Brussel gesproken: het idee dat de EU automatisch groeit en machtiger moet worden is, zeker na de Brexit, gelukkig op z’n retour. Het motiveert de SGP nóg meer in te zetten op een ‘hervormd’ Europa, dat wil zeggen: anders en minder","eu",0,"sgp",1,2.7,0,"fb","sgp",1,0,2017-03-06,16.05,0,"1.45"
"897","En ja, mensen moeten ook tot rust kunnen komen. Het is een zegen om een dag per week niet te moeten werken, tot rust te kunnen komen en in de kerk en thuis stil te staan bij het Woord van God. Tegen die achtergrond zet de SGP zich in voor meer rust op zondag, zodat we met z’n allen even op adem kunnen komen, opgetild worden boven het hectische leven van alledag.","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-06,16.05,0,"30.83"
"898","Stem voor het leven! Dat is het appèl dat de SGP op de kiezers do","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-06,16.05,0,"30.83"
"899","de sgp staat voor veiligheid","crime",0,"sgp",1,2.7,0,"fb","sgp",4,6,2017-03-04,16.05,0,"9.3"
"900","de sgp trekt een grens","crime",0,"sgp",1,2.7,0,"fb","sgp",4,6,2017-03-04,16.05,0,"9.3"
"901","de sgp wil meer inzet van mobiele grenscontroles","crime",0,"sgp",1,2.7,0,"fb","sgp",4,6,2017-03-04,16.05,0,"9.3"
"902","de overheid moet meer doen; veiliigheid is een kerntaak","crime",1,"sgp",1,2.7,0,"fb","sgp",4,6,2017-03-04,16.05,0,"9.3"
"903","de sgp trekt een gren voor jidahistische predikers","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-03-04,16.05,0,"30.83"
"904","Volgens Pechtold moeten ook jongeren hun leven kunnen beeindigen","health",1,"sgp",1,2.7,0,"fb","sgp",3,5,2017-03-03,16.05,0,"4.41"
"905","De  EU moet flexiveler","eu",0,"sgp",1,2.7,0,"fb","sgp",1,0,2017-03-02,16.05,0,"1.45"
"906","Er moet meer macht bij lidstaten blijven","eu",0,"sgp",1,2.7,0,"fb","sgp",1,0,2017-03-02,16.05,0,"1.45"
"907","Het afstaan van macht aan brussel kan alleen bij merdereheid","eu",0,"sgp",1,2.7,0,"fb","sgp",1,0,2017-03-02,16.05,0,"1.45"
"908","De euro heeft zijn langste tijd gehad","eu",0,"sgp",1,2.7,0,"fb","sgp",1,0,2017-03-02,16.05,0,"1.45"
"909","Er moet een andere munteenheid komen","eu",0,"sgp",1,2.7,0,"fb","sgp",1,0,2017-03-02,16.05,0,"1.45"
"910","Ik ga ervoor (hervorming)","eu",0,"sgp",1,2.7,0,"fb","sgp",1,0,2017-03-02,16.05,0,"1.45"
"911","De SGP is dan ook de enige partij die al zo lang en zo consequent pleit voor een goede krijgsmacht, ook toen dat ‘uit de mode’ was. Meer geld voor Defensie, dan ben je bij de SGP aan het goede adres.","defence",0,"sgp",1,2.7,0,"fb","sgp",2,3,2017-03-01,16.05,0,"22.22"
"912","De SGP is dan ook de enige partij die al zo lang en zo consequent pleit voor een goede krijgsmacht, ook toen dat ‘uit de mode’ was. Meer geld voor Defensie, dan ben je bij de SGP aan het goede adres.","defence",0,"sgp",1,2.7,0,"fb","sgp",2,3,2017-03-01,16.05,0,"22.22"
"913","500 boete voor winkelier die niet op zondag open wil; soms zou je meer SGP willen","norm",0,"sgp",1,2.7,0,"fb","sgp",41,-18,2017-02-28,16.05,0,"30.83"
"914","De SGP wil meer geld voor veiligheid, meer politie en strengere straffen. Alleen zo kunnen we misdaad, terreur en terrorisme bestrijden! #stemvoorveiligleven","crime",0,"sgp",1,2.7,0,"fb","sgp",4,6,2017-02-24,16.05,0,"9.3"
"915","De SGP wil meer geld voor veiligheid, meer politie en strengere straffen. Alleen zo kunnen we misdaad, terreur en terrorisme bestrijden! #stemvoorveiligleven","crime",0,"sgp",1,2.7,0,"fb","sgp",4,6,2017-02-24,16.05,0,"9.3"
"916","De SGP wil meer geld voor veiligheid, meer politie en strengere straffen. Alleen zo kunnen we misdaad, terreur en terrorisme bestrijden! #stemvoorveiligleven","crime",0,"sgp",1,2.7,0,"fb","sgp",4,6,2017-02-24,16.05,0,"9.3"
"917","De SGP wil er 5000 agenten bij","crime",0,"sgp",1,2.7,0,"fb","sgp",4,6,2017-02-24,16.05,0,"9.3"
"918","De SGP wil meer geld voor veiligheid, meer politie en strengere straffen. Alleen zo kunnen we misdaad, terreur en terrorisme bestrijden! #stemvoorveiligleven","crime",0,"sgp",1,2.7,0,"fb","sgp",4,6,2017-02-24,16.05,0,"9.3"
"919","De SGP wil meer geld voor veiligheid, meer politie en strengere straffen. Alleen zo kunnen we misdaad, terreur en terrorisme bestrijden! #stemvoorveiligleven","crime",0,"sgp",1,2.7,0,"fb","sgp",4,6,2017-02-24,16.05,0,"9.3"
"920","De SGP wil meer geld voor veiligheid, meer politie en strengere straffen. Alleen zo kunnen we misdaad, terreur en terrorisme bestrijden! #stemvoorveiligleven","crime",0,"sgp",1,2.7,0,"fb","sgp",4,6,2017-02-24,16.05,0,"9.3"
"921","Meer aandacht voor de eenverdiener; soms zou je meer SGP willen","social",0,"sgp",1,2.7,0,"fb","sgp",2,2,2017-02-23,16.05,0,"2.38"
"922","Verschillen tussen 1- en 2-verdieners groeien. Een eenverdiener met een inkomen van € 40.000 betaalt € 8500 meer belasting dan tweeverdieners die samen € 40.000 verdienen. Dat kan veel eerlijker! De SGP wil deze kloof dichten.","social",0,"sgp",1,2.7,0,"fb","sgp",2,2,2017-02-22,16.05,0,"2.38"
"923","Humanitaire opvang in de regio heeft de voorkeur, maar alleen indien dat menswaardig kan. #PlanB","imm",0,"pvdd",1,2.44,0,"fb","pvdd",1,-2,2017-03-14,125.93,0,"0.93"
